text,value
situs sejarah adab hindu tiket masuk k wisatawan domestik wisatawan mancanegara harga tiket khusus buka ikut protokol sehat terima kasih,POSITIF
ajah karena bkn org dr lokasi,NEGATIF
salah pantai jogja rekomendasi akses pantai macet lampu merah simpang macet jam sungguh worth it bayak pantai jogja worth kunjung tempat air kotor campur poop kuda sampah pantai malfunction aneh kunjung turis asing pantai layak kunjung niat wisata santai refreshing mumet jijik bayang duduk duduk santai pinggir pantai bal pantai parangtritis pinggir pantai penuh orang main atv kereta kuda delman foto foto susah kereta kuda bikin pusing tainya sera mana aja bau udah bau sampah bau limbah buang sisa makan bau tai kuda bayang toilet bersih gelap becek sulit air air bersih bilas mesti beli mineral water masuk toilet bayar bayar tiket susah cari makan banyak jual mie rebus kopi saran kereta kuda atv pisah jauh tepi pantai ganggu unjung main air pasir foto foto dar duduk pinggir pantai,NEGATIF
satpam nya nggak enak,NEGATIF
pantai depok letak selatan kota jokja persis masuk bayar retribusi pantai parangtritis belok kanan arah barat orang sok gak tau arah barat arah matahari benam ngeyel ndak merhatiin matahari diliatain drakor ya gitchu dech jalan halus lewat kendara berat nyaman lebar jalan batas jalan desa kanan kiri langsung batas kawasan mukim duduk luncur kelok kelok ikut jalan aspal temu bus pariwisata kalah gerbang retribusi bechik jokja taat pajak bayar sesuai personil salam sopan maturnuwun masuk areal parkir lega milih warung ato warung makan masakan khas laut tebar pinggir pantai sen selesai main main ombak langsung makan fasilitas kamar mandi air tawar sedia deret deret unjung pantai manja kantong pas pas milih pasar belanja peyek ikan asin makan kering bechik jokja jual ayam kampung asli nikmat ombak pantai depok lari lari pasir pantai unjung laut suasana pantai leluasa perintah daerah masyarakat jaga tertib jaga citra pantai depok depan wisatawan kunjung,POSITIF
nikmat indah pantai nikmat makan seafood pantai depok kenal seafoodnya bener bener fresh seger seger banget udang cumi cumi sotong ikan bawal masak pedas manis saus padang oseng oseng dll gantung mau harga lumayan murah murah pokok suka banget seafood wajib kesini,POSITIF
pandemi gembira lokasi mantab binatang spot nya beda layan nya beda ticket orang bebas kereta puas kapal,POSITIF
salah pantai kenal jogja nelayan lelang ikan langsung laut harga murah kepingin makan lagsung ikan loh olah area pantai warung warung makan makan ikan laut pantai pasti endes banget yah eh tinggal jual accesoris pantai kuliner laut bagi tetangga keluarga,POSITIF
mantab,POSITIF
deket pantai parangtritis pantai jg sedia t makan ikan n seafood milih deh,POSITIF
tempat indah bagus alami,POSITIF
asik mancing,POSITIF
ramai layan maksimal periksa protokol sehat bagus tugas sabar bantu sulit aplikasi terima kasih,POSITIF
parkir nya jauuuh,NEGATIF
sampah tata dagang bibir pantai tata rapi indah,NEGATIF
ombak,POSITIF
cocok wisata keluarga beli hasil laut pilih,POSITIF
suka kunjung kesini walopun pantai gag indah usir galau kudu cobain beli ikan situ trus dimasakin situ mantap,POSITIF
parangtritis pantai kunjung yogyakarta sewa atv sana recomendd kantong ajar hehe,POSITIF
waterboom besar jogja keren banget wahana macem macem puas puasin bikin badan gel bagus banget tata letak tp covid sempet batas unjung jd ngantri pas masuk tp dalem asik ga penuh,POSITIF
beautiful beach with black sands best time to visit pasti sunset sunrise kalo dapet foto foto bagus mah siang bolong kali ya well pantai rangka bukber teman kantor angin ngerekam scenery suara angin ganggu nggak surut niat ngerekam masuk tempat kali bayar tiket masuk kepala k parkir mobil k tuju utama pantai makan bareng masuk pantai deret rumah makan served masakan laut hasil tangkap nelayan,POSITIF
serba mahal kotor tempat free wifi nyata masuk pakai wifinya tukarin tiket masuk user name password itu koneksi user name kenal ragunan lengkap binatang tiket rp tempat bersih,NEGATIF
wisata bersih nyaman makan mohon perhati bersih salah warung tebing breksi beli nasi goreng porsi lalat fatal ngomong org tp pikir matiin rejeki org mohon kelola,NEGATIF
takjub,POSITIF
bayar pakai linkaja cashback k beli min k gantung promo yaa,POSITIF
baik harga parkir mahal mobil jogjaku buruk ramah unjung,NEGATIF
wisata pantai jogja enak main main keluarga selesai main warung makan seafood enak jangkau,POSITIF
pantai kotor ya,POSITIF
tiket masuk mahal,NEGATIF
pantai kotor,NEGATIF
wisata wilayah provinsi daerah istimewa yogyakarta fasilitas lengkap kantin toilet musholla parkir lahan sedia luas khawatir bawa rombong spot foto saji aneka ragam pilih sesuai nilai plus pungut liar tempat wisata bersih unjung khawatir kantong jebol hehe saran kesini sore jam kalo siang terik,POSITIF
pantai kuliner laut aneka,POSITIF
mall nya luas banget barang ken beli susun belanja baju sepatu makan dll lantai baju lantai makan lantai ya inti puas banget hartono mall,POSITIF
pantai luas cocok giat lokasi luas pandang laut sedia makan khas wisata pantai wisata kuliner cocok habis pekan,POSITIF
tempat asik main sma keluarga sma anak sayang masa pandemi tunjuk tiada cari stay safe unjung gl zoo,POSITIF
jogja bay nya luas harga tiket dewasa rb lumayan mahal utk kantong mahasiswa kota jogja lokernya super mahal rb gak bawa makan minum lantai prosotan ember jatuh udah kikis kasar lumayan bahaya balita anak gak enak nya sih lantai ombak banyu pinggir lantai udah hancur bgt jd kalo jatuh kena ombak kaki luka lecet alami lantai keramik licin bgt so far suka sih kolam renang kolam alir pake ban kamar mandi hehe moga harga tiket loker fasilitas baik makasih,NEGATIF
acara keluarga kunjung gembira lokasi zo,POSITIF
harga kalang tengah bawah berat rb orang,NEGATIF
destinasi wisata tinggal kunjung jogja tiket masuk orang rp parkir mobil rp siap pedulilindungi scan barcode masuk suasana asri nyaman rekomendasi wisata keluarga sayang unjung sadar bersih buang sampah sembarang tong sampah,POSITIF
seru banyak lg binatang pintu barat tarik pintu timur kuda nil sepi space nya bgt sm padat lg hewan moga bangun renovasi,POSITIF
nya keren,POSITIF
makan seafood puas,POSITIF
kesini oktober buka jam jam jam jam nikmat sejarah kota yogyakarta damai banget dengar lantun jawa ala jateng yogyakarta nikmat indah tinggal sejarah,POSITIF
kesini ppkm agustus buka warung warung buka ga bayar tiket bayar parkir motor suasana amazing jelang sunset,POSITIF
puas bangetttt makan segitu k aja orang,POSITIF
panas banget gag asik,NEGATIF
asyik main pasir pas kesana ombak lumayan angin kencang main layang layang spot foto asyiiiiik lupa foto perahu layar nelayan sana,POSITIF
nganterin temen kesini lamaa tiket sprt luar negeri biaya awat mahal,POSITIF
rencanatravelingke jogja coba sempat kunjung pantai depok bantul aktivitas seru sepertisurfing main air pinggir laut relaksasi tubuh pikir lapar langsung mampir salah makan pinggir pantai menikmatiseafoodlezat pantai depok milik lelang ikan tpi beli langsung hasil tangkap laut segar tambah bonus pemandangansunsetcantik libur pantai depok alam kesan libur jogja yuk cari seru pantai depok,POSITIF
elok diposting,NEGATIF
main air main pasir anak nikmat senja nikmat es klamud selfie,POSITIF
indah angin pantai nyaman,POSITIF
keren abis tebing breksi sewa jeep keliling putar tebing breksi candi,POSITIF
candi prambanan letak jogjakarta lebih candi prambanan salah aset indonesia salah bukti sejarah adab umat hindhu kunjung cinta wisata mancanegara indonesia area nyaman abadi moment ajar kenal sejarah prambanan guide keliling candi bahan candi prambanan mobil sewa urus tugas ramah ramah harga tiket masuk murah aneka ole khas jogja miniatur prambanan sekitar pintu prambanan harga jangkau kurang candi orisinil akibat nakal buat oknum,POSITIF
oke banget spot fotoooo rame bangett dtg dua sm suami gak ush kuatir krna mas jasa foto sana bayar ikhlas ngikut keliling salah hasil kurleb jam keliling asa inget prewed hehee jeep kliling bayar kalo ga salah rute tiket masuk org k parkir mobil k murah akses jalan ckup tukik heheee keren,POSITIF
pantai cocok makan hasil laut liat ombak pinggir lelang ikan pasar ikan saji hidang laut fresh spot foto kapal kapal nelayan parkir daya tarik sendiri pantai,POSITIF
pantai indah pusat kuliner seafood,POSITIF
muas,NEGATIF
candi hindu besar indonesia arsitektur keren ujung candi jatuh sebab gempa kawasan gunung rapi,POSITIF
fasilitas mall oke event selesai event loading barang ribetnya ampun,NEGATIF
sisi curam landai pasar ikan lengkap dekat makan kuliner laut pantai,POSITIF
luas banget parkir luas harga tiket hubung rombong bayar ribu rupiah tugas ramah ramah banget cermin orang jogja banget candi prambanan wahana wahana manah d mini cema pendopo luk wahana makan rusa candi prambanan nyewain kendara kendara buggy muterin spot spot komplek candi prambanan suka wisata budaya ga lewatin,POSITIF
bagus tiket k orang mahal,POSITIF
fasilitas suasana kesini lupa mampir museum nya adem kalo siang bawa air minum masuk area,POSITIF
mohon tindak lanjut perihal layan langgan mokka caffe rugi konsumen nama bu alvi nur n,NEGATIF
wisata laut letak belah barat pantai parangtritis tempat nikmat sunset sore,POSITIF
pintu keluar sengaja puter biar kereta biar susur pasar,NEGATIF
slogan dolan nyaman aman dar slogan dolan gembiraloka senang oh iya zona cakar kunjung tiket pandemi rb weekdays rb weekend kereta kapal,POSITIF
minggu susah parkir,NEGATIF
bagus,POSITIF
pantai senang hibur selvi atv jeep wisata landas udara urus perut jaga,POSITIF
indah bagus pas spot foto sejarah yogyakarta tiket rb lumayan mahal sih klu cm foto sajah,POSITIF
objek wisata kelola desa bukti desa bangkit pariwisata manfaat lahan bekas tambang batu breksit desa mensejahtetakan masyarakat tarif masuk orang tiket parkir mobil parkir aman unjung makan unjung spot foto instagram cocok isi galeri foto masjid laksana sholat tebing breksi pesona,POSITIF
cocok mandi pantai nya kalo makan seafood lengkapp tempat,NEGATIF
udara segar kalo pagi,POSITIF
orang orang tdk tanggung buang sampah sembarang buangsampahitugakasik,NEGATIF
seru pantai subuh gag sempet liat sunrise tp ganti agam jajan kuliner khas daerah pokok kudu dijadwalin subuh,POSITIF
pas sore ombak banget,POSITIF
kesini pantai makan seafood aja beli sea food nya jual ikan deket masjid trus deh bakarin warung situ dlu bakarin nasi es teh kelapa muda habis k,POSITIF
wisata cocok kalang indah milik pantai luas mandi wc toko makan mushola parkir luas foto pasar ikan fasilitas jaga kesiap siaga tsunami aman ragu,POSITIF
candi prambanan candi hindu besar indonesia diy yogyakarta indonesia,POSITIF
seru bgt hrga k bebas kereta kapal free tisu basah utk anak cm cm sy lupa pasti tdk kena tiket masuk masuk tmpt parkir cek suhu dlu trus registrasi deh beli tiket sdh byk ubah kebun binatang syang nya binatang tdk lengkap efek pandemic binatang byk lbh byk drpd mini zoo ya iya wkwkwk dlu tunjuk ya tdk tdk bs interaksi binatang kebun binatang msh tahap renovasi sy hrga segitu sesuai ya jgn bandingin sm d propinsi ujung ujung p jawa wkwkwk kantin shelter kereta klo jalan kaki ya lumayan toilet jg tp sy liat cm pintu masuk dkt mushola jd sholat k toilet sm aja ky muterin kebun binatang hehe d toilet tp sy gak liat kali ya inti sih kebun binatang sdh beda banding tahun wakakaka oiya tugas ramah ramah cuek lelah wktu lewatin kereta sprtinya sdengan awat tugas lg baik kereta ajar ya tdk sopan santun suit jelalat tugas dr bonbinnya dr sprtinya mekanik lupa sj tp klo kereta dlm awat jgn d umum ya dr parkir karcis parkir tdk dududuh,POSITIF
asik sih pas shore kayak asyik pas,POSITIF
nya asyik mudah an hewan nya,POSITIF
sejuk k hasil laut mantep,POSITIF
mall besar jogja isi lengkap banget suka kalo hartono ngecekin uniqlo burger king gereja mall nyaman kota kunjung sedia hand sanitizer kece suhu masuk mall,POSITIF
kotor kecewa,NEGATIF
coba perintah nya wisata pantai benah sayang view nya bagus tp beranta,NEGATIF
gak ikan segar,NEGATIF
nggak bosen pasar ikan langsung goreng warung,POSITIF
pas sore cuaca hujan gk masuk range klo candi prambanan dekat detail candi datang jgn jam ya klo hujan sewa payung sewa oke candi prambanan wajib datang klo main jogja ya,POSITIF
pandang jelek panas,NEGATIF
tgl kemarin kesana tp msh atas latar candi,POSITIF
eksotik tebing bebatuan atas gunung pandang indah pahat arsitektur teknik seni tingkat pandang hampar awan kerlap kerlip kota joga fasilitas parkir luas mushola toilet bersih kantin harga wajar alternatif wisata alam patut kunjung spot foto tarik amazing tiket masuk jangkau,POSITIF
pasar ikan makan seafood foto foto pantai lumayan bersih,NEGATIF
serasa gitu,NEGATIF
asik promo lumayan,POSITIF
bagus bersih kelola protokol sehat bagus,POSITIF
kolam renang depok,NEGATIF
wisata bagus plus harga murmer mo foto mas hati sombong bantuin moto lupa kasi tips ya,POSITIF
edan drop pnumpang gk sampe menit aja bayar rb udah kasih unjung gk dapet komisi driver online suruh bayar tiket rb asu banget lahh next cancel order prambanan driver online bayar rb broo,NEGATIF
mapsnya ngaco dah nyasar muter,NEGATIF
destinasi mahal,POSITIF
makan seafood enak,POSITIF
parkir susah ganti provider parkir tdk profesional,NEGATIF
salah cagar budaya pelihara tiket masuk candi prambanan rb orang dewasa rb anak candi prambanan candi ratu boko rb orang kunjung,POSITIF
mall muas bersih terang komplit hibur food courtnya enak ga ribet bayar langsung merchant parkir masuk gedung utama ribet keluarga senang hartono mall yogya parkir jangkau lantai mini playanground anak senang,POSITIF
layan banget hewan hitung jari isi wahana,NEGATIF
ana suka banget tp kantin banyak sudut,POSITIF
tmpanya nyaman,POSITIF
samping wisata kenal sejarah jaya nusantara ta nilai,POSITIF
mall nyaman jogja lumayan lengkap makan enakk pilih cari outfits keren produk elektronik home decor furniture foodcourtnya mantab bebek cak kholiq seblak asgar yamie panda dll lantai burger king starbucks jco ichiban sushi solaria macem tempat luas recommended jalan sayang,POSITIF
panas,NEGATIF
view malam kalo foto malam harap pake tripod biar gak ngeblur,POSITIF
mesin parkir ny rusak du baik sdh tu bulan mesin karcis parkir ny tulis manual,NEGATIF
prambanan temple middle java indonesia,NEGATIF
tiket nya rb org dewasa rb utk anak pesan traveloka jd sdkit lbh murah prokes sgt jalan ruang desinfeksi sblm masuk kdlm area candi wajib cuci tangan pakai masker masuk scan barcode pda tiket area bersih jaga mobil tayo utk angkut wisatawan tdk capek biaya ny rb org kelg tdk krna mo jalan cerita ny,POSITIF
bagus tempat foto,POSITIF
wahana air luas bersih sejuk rapi indah tugas ramah cekat wahana air jaga tugas khawatir aman sedia gratis pelampung sama pandemi promo jogja bay tarik ulang kali,POSITIF
enak makan,POSITIF
atur masuk mobil arah ring road capekkk dehh pintu masuk mobil jadi akibat antre arus masuk blundet sore ngga ahli main wajib hati tanjak pintu arena macet moga depan baik atur masuk mobil,NEGATIF
neng banget kunjung cagar budaya prambanan awat,POSITIF
gembira loka rekreasi edukasi balita anak remaja irang tua layan muas,POSITIF
weekend htm rb masuk cek aplikasi peduli lindung gratis kapal kereta turun kali kali cape keliling kereta muter luas bersih oke jual minum dingin snack arah pintu stand tawar libur keluarga bawa anak recommended,POSITIF
pantai kotor sampah kosong pasir capai pohon jalan cari makan laut bawa nasi beli ikan cumi udang kerang kepiting pasar ikan masak milik warung sana biaya masak ribu kg beli nasi bakul sayur kangkung sambal lalap ribu bawa nasi murah kepiting kepiting kalimantan mahal ribu kg ekor kepiting ribu enak patut coba,POSITIF
bagus musim hujan,POSITIF
htm rb parkir mobil rb mahal,NEGATIF
kurang orang jual,NEGATIF
unik tarik sayang kamar mandi,NEGATIF
wisata sejarah cerita kisah ramayana,NEGATIF
mahal wahana aja ngga sesuai ekspektasi,NEGATIF
enak ikane tep pinter milih laaah,POSITIF
ok jalan,POSITIF
salah sejarah lupa hire jasa tour guide nya edy beliau detail mudah erti handal ambil photo tour nya beliau catat ajar sejarah nya candi prambanan,POSITIF
pantai luas banget saran kalo santai cari yg sepi masuk barat landas pacu poko yg rame cari aja jalan blusukan yg langsung tembus pantai dapet jala deket gumuk pasir moto gausah parkir langsung tembus poko asik gabayar,POSITIF
